;;;;;;;;;;
;;19;4,76;6,20;4,76;;;;;
;;18;4,77;6,18;4,77;;;;;
;;17;4,77;6,15;4,74;;;;;
;;16;4,63;6,09;4,59;;;;;
;;15;4,60;6,06;4,61;;;;;
;;14;4,56;6,03;4,49;;;;;
;;13;4,49;5,93;4,50;;;;;
;;12;4,30;5,72;4,36;;;;;
;;11;4,27;5,73;4,35;;;;;
;;10;4,19;5,61;4,20;;;;;
;;9;4,22;5,67;4,23;;;;;
;;8;4,18;5,72;4,19;;;;;
;;7;4,11;5,59;4,11;;;;;
;;6;4,14;5,68;4,17;;;;;
;;5;4,28;5,77;4,21;;;;;
;;4;4,08;5,94;4,14;;;;;
;;3;4,45;6,01;4,45;;;;;
;;2;4,54;6,11;4,52;;;;;
;2008;1;4,60;5,73;4,58;;;;;
;;52;4,72;5,94;4,72;;;;;
;;51;4,75;5,95;4,75;;;;;
;;50;4,72;5,82;4,72;;;;;
;;49;4,48;5,63;4,48;;;;;
;;48;4,42;5,59;4,40;;;;;
;;47;4,39;5,64;4,39;;;;;
;;46;4,36;5,68;4,37;;;;;
;;45;4,46;5,79;4,41;;;;;
;;44;4,42;5,82;4,27;;;;;
;;43;4,54;5,95;4,47;;;;;
;;42;4,47;5,99;4,45;;;;;
;;41;4,55;6,02;4,56;;;;;
;;40;4,57;6,13;4,54;;;;;
;;39;4,60;6,11;4,55;;;;;
;;38;4,58;6,09;4,49;;;;;
;;37;4,59;6,11;4,50;;;;;
;;36;4,56;6,12;4,53;;;;;
;;35;4,51;6,13;4,49;;;;;
;;34;4,41;6,15;4,44;;;;;
;;33;4,45;6,15;4,38;;;;;
;;32;4,47;6,15;4,45;;;;;
;;31;4,46;6,16;4,45;;;;;
;;30;4,47;6,21;4,47;;;;;
;;29;4,48;6,23;4,45;;;;;
;;28;4,49;6,22;4,48;;;;;
;;27;4,53;6,21;4,45;;;;;
;;26;4,46;6,16;4,43;;;;;
;;25;4,44;6,11;4,46;;;;;
;;24;4,48;5,66;4,45;;;;;
;;23;4,45;5,56;4,44;;;;;
;;22;4,44;5,48;4,43;;;;;
;;21;4,41;5,43;4,41;;;;;
;;20;4,35;5,40;4,35;;;;;
;;19;4,36;5,34;4,35;;;;;
;;18;4,34;5,31;4,31;;;;;
;;17;4,30;5,32;4,29;;;;;
;;16;4,32;5,31;4,30;;;;;
;;15;4,33;5,29;4,29;;;;;
;;14;4,25;5,25;4,25;;;;;
;;13;4,25;5,24;4,23;;;;;
;;12;4,24;5,18;4,20;;;;;
;;11;4,20;5,20;4,21;;;;;
;;10;4,16;5,21;4,13;;;;;
;;9;4,18;5,22;4,18;;;;;
;;8;4,18;5,25;4,20;;;;;
;;7;4,16;5,25;4,17;;;;;
;;6;4,16;5,25;4,16;;;;;
;;5;4,10;5,28;4,18;;;;;
;;4;4,16;5,25;4,16;;;;;
;;3;4,18;5,24;4,15;;;;;
;;2;4,12;5,24;4,14;;;;;
;2007;1;4,13;5,22;4,13;;;;;
;;52;4,18;5,22;4,18;;;;;
;;51;4,13;5,20;4,12;;;;;
;;50;4,07;5,17;4,06;;;;;
;;49;4,03;5,16;4,03;;;;;
;;48;4,02;5,18;4,04;;;;;
;;47;3,97;5,18;3,98;;;;;
;;46;3,98;5,19;3,96;;;;;
;;45;3,97;5,13;3,87;;;;;
;;44;3,94;5,21;3,94;;;;;
;;43;3,83;5,26;3,70;;;;;
;;42;3,73;5,25;3,57;;;;;
;;41;3,73;5,23;3,67;;;;;
;;40;3,68;5,20;3,62;;;;;
;;39;3,63;5,17;3,61;;;;;
;;38;3,64;5,24;3,60;;;;;
;;37;3,58;5,26;3,51;;;;;
;;36;3,59;5,26;3,52;;;;;
;;35;3,56;5,26;3,49;;;;;
;;34;3,51;5,28;3,56;;;;;
;;33;3,48;5,34;3,46;;;;;
;;32;3,45;5,31;3,38;;;;;
;;31;3,47;5,34;3,46;;;;;
;;30;3,46;5,35;3,46;;;;;
;;29;3,40;5,39;3,28;;;;;
;;28;3,41;5,40;3,34;;;;;
;;27;3,43;5,43;3,33;;;;;
;;26;3,46;5,40;3,29;;;;;
;;25;3,43;5,34;3,28;;;;;
;;24;3,40;5,33;3,26;;;;;
;;23;3,44;5,35;3,22;;;;;
;;22;3,34;5,35;3,19;;;;;
;;21;3,29;5,32;3,11;;;;;
;;20;3,31;5,36;3,15;;;;;
;;19;3,29;5,37;3,17;;;;;
;;18;3,28;5,34;3,20;;;;;
;;17;3,27;5,28;3,08;;;;;
;;16;3,24;5,29;3,08;;;;;
;;15;3,21;5,26;3,10;;;;;
;;14;3,27;5,26;3,20;;;;;
;;13;3,26;5,05;3,16;;;;;
;;12;3,20;5,09;3,07;;;;;
;;11;3,15;5,02;3,03;;;;;
;;10;3,15;4,90;2,97;;;;;
;;9;3,11;4,70;2,97;;;;;
;;8;3,05;4,52;2,92;;;;;
;;7;2,93;4,52;2,89;;;;;
;;6;2,92;4,50;2,88;;;;;
;;5;2,92;4,50;2,88;;;;;
;;4;2,88;4,51;2,85;;;;;
;;3;2,86;4,37;2,81;;;;;
;;2;2,85;4,36;2,80;;;;;
;2006;1;2,90;4,40;2,84;;;;;
;;52;2,94;4,44;2,88;;;;;
;;51;2,93;4,47;2,89;;;;;
;;50;2,96;4,48;2,87;;;;;
;;49;2,90;4,50;2,86;;;;;
;;48;2,70;4,50;2,78;;;;;
;;47;2,68;4,59;2,80;;;;;
;;46;2,70;4,60;2,68;;;;;
;;45;2,68;4,60;2,67;;;;;
;;44;2,61;4,47;2,60;;;;;
;;43;2,42;4,36;2,45;;;;;
;;42;2,38;4,31;2,36;;;;;
;;41;2,32;4,27;2,24;;;;;
;;40;2,32;4,25;2,18;;;;;
;;39;2,30;4,25;2,21;;;;;
;;38;2,28;4,21;2,17;;;;;
;;37;2,25;4,23;2,19;;;;;
;;36;2,26;4,22;2,16;;;;;
;;35;2,23;4,25;2,15;;;;;
;;34;2,25;4,22;2,19;;;;;
;;33;2,16;4,26;2,20;;;;;
;;32;2,19;4,32;2,12;;;;;
;;31;2,20;4,29;2,14;;;;;
;;30;2,21;4,24;2,14;;;;;
;;29;2,22;4,26;2,17;;;;;
;;28;2,21;4,23;2,16;;;;;
;;27;2,19;4,21;2,14;;;;;
;;26;2,15;4,18;2,16;;;;;
;;25;2,16;4,20;2,13;;;;;
;;24;2,17;4,22;2,17;;;;;
;;23;2,17;4,17;2,15;;;;;
;;22;2,18;4,22;2,17;;;;;
;;21;2,22;4,24;2,22;;;;;
;;20;2,22;4,25;2,21;;;;;
;;19;2,21;4,28;2,23;;;;;
;;18;2,20;4,30;2,20;;;;;
;;17;2,23;4,36;2,21;;;;;
;;16;2,25;4,38;2,25;;;;;
;;15;2,29;4,40;2,28;;;;;
;;14;2,35;4,41;2,36;;;;;
;;13;2,36;4,50;2,36;;;;;
;;12;2,37;4,53;2,38;;;;;
;;11;2,33;4,52;2,34;;;;;
;;10;2,32;4,52;2,32;;;;;
;;9;2,36;4,52;2,36;;;;;
;;8;2,36;4,50;2,37;;;;;
;;7;2,34;4,38;2,33;;;;;
;;6;2,35;4,32;2,33;;;;;
;;5;2,35;4,43;2,37;;;;;
;;4;2,36;4,51;2,36;;;;;
;;3;2,38;4,47;2,37;;;;;
;;2;2,39;4,59;2,40;;;;;
;2005;1;2,46;4,54;2,46;;;;;
;;52;2,45;4,97;2,45;;;;;
;;51;2,41;5,02;2,42;;;;;
;;50;2,39;5,02;2,37;;;;;
;;49;2,41;5,10;2,41;;;;;
;;48;2,40;5,13;2,41;;;;;
;;47;2,41;5,15;2,43;;;;;
;;46;2,46;5,18;2,44;;;;;
;;45;2,46;5,22;2,46;;;;;
;;44;2,43;5,19;2,43;;;;;
;;43;2,38;5,18;2,29;;;;;
;;42;2,37;5,18;2,41;;;;;
;;41;2,38;5,23;2,32;;;;;
;;40;2,39;5,23;2,30;;;;;
;;39;2,39;5,22;2,41;;;;;
;;38;2,39;5,27;2,42;;;;;
;;37;2,40;5,30;2,36;;;;;
;;36;2,34;5,27;2,36;;;;;
;;35;2,31;5,29;2,31;;;;;
;;34;2,31;5,28;2,37;;;;;
;;33;2,31;5,28;2,24;;;;;
;;32;2,33;5,33;2,24;;;;;
;;31;2,42;5,42;2,39;;;;;
;;30;2,38;5,40;2,28;;;;;
;;29;2,34;5,39;2,28;;;;;
;;28;2,35;5,40;2,32;;;;;
;;27;2,41;5,48;2,39;;;;;
;;26;2,42;5,50;2,41;;;;;
;;25;2,44;5,53;2,48;;;;;
;;24;2,46;5,52;2,34;;;;;
;;23;2,37;5,52;2,33;;;;;
;;22;2,35;5,48;2,38;;;;;
;;21;2,34;5,48;2,34;;;;;
;;20;2,28;5,46;2,33;;;;;
;;19;2,30;5,31;2,26;;;;;
;;18;2,30;5,34;2,27;;;;;
;;17;2,26;5,33;2,22;;;;;
;;16;2,26;5,31;2,24;;;;;
;;15;2,22;5,27;2,20;;;;;
;;14;2,11;5,20;2,11;;;;;
;;13;2,10;5,18;2,10;;;;;
;;12;2,17;5,18;2,17;;;;;
;;11;2,19;5,18;2,17;;;;;
;;10;2,24;5,24;2,15;;;;;
;;9;2,23;5,25;2,21;;;;;
;;8;2,24;5,28;2,23;;;;;
;;7;2,28;5,30;2,22;;;;;
;;6;2,31;5,33;2,16;;;;;
;;5;2,31;5,35;2,27;;;;;
;;4;2,28;5,28;2,33;;;;;
;;3;2,31;5,33;2,21;;;;;
;;2;2,38;4,95;2,33;;;;;
;2004;1;2,43;5,44;2,47;;;;;
;;52;2,48;5,45;2,47;;;;;
;;51;2,50;5,45;2,48;;;;;
;;50;2,58;5,52;2,55;;;;;
;;49;2,69;5,54;2,63;;;;;
;;48;2,61;5,58;2,60;;;;;
;;47;2,52;5,48;2,52;;;;;
;;46;2,64;5,60;2,64;;;;;
;;45;2,61;5,59;2,59;;;;;
;;44;2,55;5,56;2,53;;;;;
;;43;2,44;5,54;2,49;;;;;
;;42;2,42;5,56;2,27;;;;;
;;41;2,37;5,52;2,41;;;;;
;;40;2,25;5,45;2,19;;;;;
;;39;2,25;5,46;2,12;;;;;
;;38;2,22;5,56;2,16;;;;;
;;37;2,32;5,60;2,12;;;;;
;;36;2,27;5,65;2,33;;;;;
;;35;2,28;5,57;2,08;;;;;
;;34;2,27;5,57;2,14;;;;;
;;33;2,28;5,52;2,29;;;;;
;;32;2,23;5,52;1,83;;;;;
;;31;2,20;5,48;2,11;;;;;
;;30;2,21;5,41;2,20;;;;;
;;29;2,21;5,36;1,91;;;;;
;;28;2,16;5,32;2,11;;;;;
;;27;2,14;5,30;2,09;;;;;
;;26;2,12;5,25;2,09;;;;;
;;25;2,10;5,19;2,09;;;;;
;;24;2,10;5,16;2,08;;;;;
;;23;2,19;5,23;2,20;;;;;
;;22;2,28;5,24;2,26;;;;;
;;21;2,33;5,25;2,33;;;;;
;;20;2,44;5,33;2,45;;;;;
;;19;2,47;5,38;2,45;;;;;
;;18;2,51;5,43;2,50;;;;;
;;17;2,57;5,47;2,57;;;;;
;;16;2,57;5,53;2,56;;;;;
;;15;2,52;5,51;2,54;;;;;
;;14;2,51;5,46;2,53;;;;;
;;13;2,62;5,49;2,60;;;;;
;;12;2,62;5,50;2,64;;;;;
;;11;2,53;5,29;2,53;;;;;
;;10;2,51;5,30;2,46;;;;;
;;9;2,59;5,33;2,55;;;;;
;;8;2,66;5,35;2,64;;;;;
;;7;2,72;5,38;2,66;;;;;
;;6;2,78;5,41;2,76;;;;;
;;5;2,85;5,46;2,84;;;;;
;;4;2,87;5,44;2,86;;;;;
;;3;2,92;5,52;2,90;;;;;
;;2;2,96;5,53;2,95;;;;;
;2003;1;2,98;5,56;2,98;;;;;
;;52;3,04;5,66;3,04;;;;;
;;51;3,06;5,67;3,07;;;;;
;;50;3,16;5,83;3,15;;;;;
;;49;3,28;6,02;3,25;;;;;
;;48;3,31;6,08;3,29;;;;;
;;47;3,28;6,06;3,27;;;;;
;;46;3,31;6,08;3,35;;;;;
;;45;3,42;6,16;3,42;;;;;
;;44;3,45;6,14;3,45;;;;;
;;43;3,50;6,20;3,45;;;;;
;;42;3,55;6,08;3,52;;;;;
;;41;3,37;5,94;3,39;;;;;
;;40;3,40;6,01;3,38;;;;;
;;39;3,49;6,04;3,48;;;;;
;;38;3,51;6,13;3,51;;;;;
;;37;3,59;6,24;3,58;;;;;
;;36;3,59;6,23;3,50;;;;;
;;35;3,68;6,06;3,69;;;;;
;;34;3,94;5,98;3,86;;;;;
;;33;3,71;5,92;3,69;;;;;
;;32;3,74;6,04;3,72;;;;;
;;31;3,80;6,20;3,79;;;;;
;;30;3,82;6,30;3,78;;;;;
;;29;3,91;6,33;3,90;;;;;
;;28;3,96;6,39;3,86;;;;;
;;27;3,95;6,37;3,97;;;;;
;;26;3,99;6,35;3,95;;;;;
;;25;3,99;6,41;4,00;;;;;
;;24;4,07;6,50;4,04;;;;;
;;23;4,08;6,52;4,04;;;;;
;;22;4,08;6,54;4,08;;;;;
;;21;4,10;6,56;4,11;;;;;
;;20;4,13;6,58;4,09;;;;;
;;19;4,06;6,56;3,98;;;;;
;;18;3,98;6,56;3,98;;;;;
;;17;4,04;6,58;4,03;;;;;
;;16;4,06;6,58;4,05;;;;;
;;15;4,09;6,58;4,06;;;;;
;;14;4,15;6,58;4,13;;;;;
;;13;4,17;6,61;4,16;;;;;
;;12;4,10;6,61;4,08;;;;;
;;11;4,10;6,61;4,05;;;;;
;;10;4,00;6,53;4,00;;;;;
;;9;3,95;6,46;3,93;;;;;
;;8;3,92;6,45;3,94;;;;;
;;7;3,95;6,44;3,94;;;;;
;;6;3,94;6,37;3,92;;;;;
;;5;4,03;6,43;4,02;;;;;
;;4;4,02;6,31;3,97;;;;;
;;3;3,90;6,32;3,91;;;;;
;;2;3,93;6,31;3,92;;;;;
;2002;1;3,85;6,37;3,84;;;;;
;;52;3,91;6,40;3,89;;;;;
;;51;3,84;6,35;3,82;;;;;
;;50;3,86;6,29;3,85;;;;;
;;49;3,82;6,12;3,80;;;;;
;;48;3,84;6,16;3,83;;;;;
;;47;3,84;6,04;3,84;;;;;
;;46;3,67;5,90;3,67;;;;;
;;45;3,60;5,97;3,60;;;;;
;;44;3,80;6,16;3,81;;;;;
;;43;3,88;6,29;3,86;;;;;
;;42;3,95;6,35;3,92;;;;;
;;41;3,92;6,37;3,90;;;;;
;;40;3,97;6,37;3,97;;;;;
;;39;4,10;6,58;4,08;;;;;
;;38;4,26;6,56;4,21;;;;;
;;37;4,57;6,57;4,55;;;;;
;;36;4,70;6,62;4,59;;;;;
;;35;4,72;6,67;4,69;;;;;
;;34;4,70;6,59;4,68;;;;;
;;33;4,73;6,70;4,69;;;;;
;;32;4,81;6,85;4,77;;;;;
;;31;4,85;7,07;4,84;;;;;
;;30;4,89;7,12;4,87;;;;;
;;29;4,94;7,16;4,93;;;;;
;;28;4,99;7,11;4,97;;;;;
;;27;4,97;7,09;4,96;;;;;
;;26;4,94;7,07;4,89;;;;;
;;25;4,99;7,14;4,98;;;;;
;;24;4,99;7,12;4,98;;;;;
;;23;4,97;7,18;4,94;;;;;
;;22;5,06;7,17;5,05;;;;;
;;21;5,09;7,12;5,07;;;;;
;;20;5,06;7,05;5,05;;;;;
;;19;5,23;6,98;5,21;;;;;
;;18;5,29;7,01;5,27;;;;;
;;17;5,21;6,93;5,18;;;;;
;;16;5,16;6,76;5,12;;;;;
;;15;4,92;6,63;4,90;;;;;
;;14;4,92;6,63;4,91;;;;;
;;13;4,91;6,62;4,91;;;;;
;;12;5,01;6,74;5,00;;;;;
;;11;5,10;6,83;5,07;;;;;
;;10;5,11;6,94;5,10;;;;;
;;9;5,09;7,16;5,09;;;;;
;;8;5,19;7,13;5,17;;;;;
;;7;5,13;7,13;5,10;;;;;
;;6;5,16;7,11;5,12;;;;;
;;5;5,14;7,25;5,12;;;;;
;;4;5,21;7,25;5,19;;;;;
;;3;5,16;7,25;5,14;;;;;
;;2;5,07;7,35;5,04;;;;;
;2001;1;5,17;7,00;5,05;;;;;
;;52;5,47;7,24;5,13;;;;;
;;51;5,46;7,28;5,33;;;;;
;;50;5,48;7,34;5,38;;;;;
;;49;5,58;7,28;5,58;;;;;
;;48;5,68;7,37;5,61;;;;;
;;47;5,72;7,34;5,63;;;;;
;;46;5,72;7,41;5,61;;;;;
;;45;5,74;7,50;5,66;;;;;
;;44;5,96;7,58;5,69;;;;;
;;43;5,92;7,71;5,74;;;;;
;;42;5,90;7,71;6,01;;;;;
;;41;5,83;7,81;5,74;;;;;
;;40;5,96;8,06;5,82;;;;;
;;39;6,23;8,04;6,08;;;;;
;;38;6,41;8,14;6,24;;;;;
;;37;6,26;8,05;6,11;;;;;
;;36;6,08;7,96;5,88;;;;;
;;35;6,12;7,99;6,00;;;;;
;;34;6,16;8,04;6,03;;;;;
;;33;6,15;7,93;6,06;;;;;
;;32;6,15;8,07;5,96;;;;;
;;31;6,23;8,09;6,07;;;;;
;;30;6,33;8,10;6,12;;;;;
;;29;6,38;8,15;6,14;;;;;
;;28;6,34;8,18;6,15;;;;;
;;27;6,07;7,59;6,04;;;;;
;;26;5,94;7,63;5,94;;;;;
;;25;5,87;7,57;5,87;;;;;
;;24;5,85;7,53;5,85;;;;;
;;23;5,70;7,52;5,70;;;;;
;;22;5,54;7,53;5,57;;;;;
;;21;5,59;7,53;5,57;;;;;
;;20;5,55;7,58;5,48;;;;;
;;19;5,36;7,44;5,33;;;;;
;;18;5,31;7,40;5,35;;;;;
;;17;5,20;7,32;5,20;;;;;
;;16;4,89;7,22;4,91;;;;;
;;15;4,81;7,16;4,87;;;;;
;;14;4,80;7,22;4,81;;;;;
;;13;4,82;7,24;4,82;;;;;
;;12;4,79;7,25;4,78;;;;;
;;11;4,81;7,26;4,79;;;;;
;;10;4,73;7,32;4,70;;;;;
;;9;4,72;7,40;4,71;;;;;
;;8;4,69;7,33;4,69;;;;;
;;7;4,63;7,45;4,59;;;;;
;;6;4,63;7,41;4,56;;;;;
;;5;4,52;7,53;4,51;;;;;
;;4;4,47;7,66;4,47;;;;;
;;3;4,44;7,61;4,44;;;;;
;;2;4,42;7,54;4,45;;;;;
;2000;1;4,46;7,50;4,42;;;;;
;;52;4,35;7,37;4,34;;;;;
;;51;4,35;7,44;4,33;;;;;
;;50;4,31;7,23;4,31;;;;;
;;49;4,32;7,36;4,32;;;;;
;;48;4,34;7,52;4,35;;;;;
;;47;4,30;7,51;4,30;;;;;
;;46;4,21;7,55;4,19;;;;;
;;45;4,18;7,43;4,18;;;;;
;;44;4,28;7,58;4,28;;;;;
;;43;4,25;7,82;4,11;;;;;
;;42;4,21;7,89;4,14;;;;;
;;41;4,13;7,83;4,11;;;;;
;;40;4,05;7,90;3,98;;;;;
;;39;3,75;8,02;3,62;;;;;
;;38;3,82;8,08;3,71;;;;;
;;37;3,85;8,11;3,78;;;;;
;;36;3,77;8,12;3,76;;;;;
;;35;3,91;7,77;3,83;;;;;
;;34;3,70;7,82;3,61;;;;;
;;33;3,77;8,11;3,81;;;;;
;;32;3,90;8,11;3,99;;;;;
;;31;3,62;7,40;3,94;;;;;
;;30;3,57;7,18;3,61;;;;;
;;29;3,61;7,14;3,65;;;;;
;;28;3,50;7,11;3,52;;;;;
;;27;3,47;6,78;3,50;;;;;
;;26;3,37;6,59;3,41;;;;;
;;25;3,44;6,57;3,44;;;;;
;;24;3,42;6,49;3,39;;;;;
;;23;3,42;6,49;3,42;;;;;
;;22;3,37;6,40;3,35;;;;;
;;21;3,41;6,29;3,38;;;;;
;;20;3,41;6,24;3,42;;;;;
;;19;3,28;6,14;3,28;;;;;
;;18;3,16;6,01;3,16;;;;;
;;17;3,19;6,03;3,15;;;;;
;;16;3,13;6,05;3,20;;;;;
;;15;3,16;6,08;3,12;;;;;
;;14;3,36;6,02;3,32;;;;;
;;13;3,48;6,11;3,49;;;;;
;;12;3,48;6,19;3,49;;;;;
;;11;3,54;6,22;3,53;;;;;
;;10;3,59;6,29;3,61;;;;;
;;9;3,64;6,30;3,63;;;;;
;;8;3,62;6,08;3,62;;;;;
;;7;3,65;6,06;3,61;;;;;
;;6;3,65;6,00;3,64;;;;;
;;5;3,61;5,97;3,58;;;;;
;;4;3,64;5,98;3,64;;;;;
;;3;3,76;5,95;3,76;;;;;
;;2;3,74;5,91;3,74;;;;;
;1999;1;3,88;5,97;;;;;;
;;53;4,07;6,29;;;;;;
;;52;4,08;6,22;;;;;;
;;51;4,08;6,34;;;;;;
;;50;4,09;6,31;;;;;;
;;49;4,17;6,36;;;;;;
;;48;4,18;6,39;;;;;;
;;47;4,25;6,45;;;;;;
;;46;4,26;6,58;;;;;;
;;45;4,40;6,58;;;;;;
;;44;5,04;6,68;;;;;;
;;43;4,48;6,74;;;;;;
;;42;4,62;6,79;;;;;;
;;41;4,84;6,63;;;;;;
;;40;4,77;6,47;;;;;;
;;39;5,51;6,75;;;;;;
;;38;4,64;6,35;;;;;;
;;37;4,56;6,33;;;;;;
;;36;4,46;6,38;;;;;;
;;35;4,45;6,30;;;;;;
;;34;4,28;6,21;;;;;;
;;33;3,33;6,17;;;;;;
;;32;4,31;6,23;;;;;;
;;31;4,30;6,27;;;;;;
;;30;4,25;6,31;;;;;;
;;29;4,35;6,32;;;;;;
;;28;4,21;6,30;;;;;;
;;27;4,18;6,34;;;;;;
;;26;4,18;6,37;;;;;;
;;25;4,16;6,39;;;;;;
;;24;4,24;6,39;;;;;;
;;23;4,32;6,42;;;;;;
;;22;4,62;6,49;;;;;;
;;21;4,67;6,55;;;;;;
;;20;4,73;6,56;;;;;;
;;19;4,46;6,55;;;;;;
;;18;4,32;6,57;;;;;;
;;17;4,32;6,47;;;;;;
;;16;4,32;6,44;;;;;;
;;15;4,18;6,47;;;;;;
;;14;4,19;6,62;;;;;;
;;13;4,14;6,59;;;;;;
;;12;4,12;6,54;;;;;;
;;11;4,13;6,55;;;;;;
;;10;4,11;6,65;;;;;;
;;9;4,14;6,70;;;;;;
;;8;4,09;6,65;;;;;;
;;7;4,15;6,84;;;;;;
;;6;4,16;6,89;;;;;;
;;5;4,17;6,90;;;;;;
;;4;4,18;6,83;;;;;;
;;3;4,13;6,90;;;;;;
;;2;4,30;7,00;;;;;;
;1998;1;4,36;7,14;;;;;;
;;52;4,39;7,12;;;;;;
;;51;4,40;7,19;;;;;;
;;50;4,42;7,36;;;;;;
;;49;4,42;7,36;;;;;;
;;48;4,42;7,36;;;;;;
;;47;4,43;7,41;;;;;;
;;46;4,59;7,48;;;;;;
;;45;4,22;7,51;;;;;;
;;44;4,36;7,54;;;;;;
;;43;4,44;7,53;;;;;;
;;42;4,57;7,50;;;;;;
;;41;4,00;7,39;;;;;;
;;40;4,03;7,37;;;;;;
;;39;3,90;7,46;;;;;;
;;38;4,03;7,55;;;;;;
;;37;4,01;7,58;;;;;;
;1997;36;3,99;7,59;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;